tamanhoMem ,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
1024,8,1,32,40,875939,0.875939
1024,8,1,32,50,876049,0.876049
1024,8,1,32,60,876640,0.87664
1024,8,1,32,70,876730,0.87673
1024,8,1,32,80,877141,0.877141
1024,8,1,32,90,877371,0.877371
1024,8,1,32,100,879164,0.879164
1024,8,1,64,0,879325,0.879325
1024,8,1,64,10,880307,0.880307
1024,8,1,64,20,880568,0.880568
1024,8,1,64,30,880718,0.880718
1024,8,1,64,40,881249,0.881249
1024,8,1,64,50,881359,0.881359
1024,8,1,64,60,881850,0.88185
1024,8,1,64,70,882391,0.882391
1024,8,1,64,80,883483,0.883483
1024,8,1,64,90,884214,0.884214
1024,8,1,64,100,884715,0.884715
1024,16,1,1,0,885477,0.885477
1024,16,1,1,10,885787,0.885787
1024,16,1,1,20,886729,0.886729
1024,16,1,1,30,887851,0.887851
1024,16,1,1,40,889013,0.889013
1024,16,1,1,50,889484,0.889484
1024,16,1,1,60,890115,0.890115
1024,16,1,1,70,891408,0.891408
1024,16,1,1,80,891788,0.891788
1024,16,1,1,90,891929,0.891929
1024,16,1,1,100,892500,0.8925
1024,16,1,2,0,894483,0.894483
1024,16,1,2,10,895324,0.895324
1024,16,1,2,20,896097,0.896097
1024,16,1,2,30,898481,0.898481
1024,16,1,2,40,901316,0.901316
1024,16,1,2,50,904332,0.904332
1024,16,1,2,60,907157,0.907157
1024,16,1,2,70,909341,0.909341
1024,16,1,2,80,912907,0.912907
1024,16,1,2,90,913178,0.913178
1024,16,1,2,100,916373,0.916373
1024,16,1,4,0,916744,0.916744
1024,16,1,4,10,919029,0.919029
1024,16,1,4,20,930981,0.930981
1024,16,1,4,30,932473,0.932473
1024,16,1,4,40,952310,0.95231
1024,16,1,4,50,953502,0.953502
1024,16,1,4,60,964953,0.964953
1024,16,1,4,70,966626,0.966626
1024,16,1,4,80,968379,0.968379
1024,16,1,4,90,969602,0.969602
1024,16,1,4,100,970133,0.970133
1024,16,1,8,0,970193,0.970193
1024,16,1,8,10,970865,0.970865
1024,16,1,8,20,971004,0.971004
1024,16,1,8,30,972297,0.972297
1024,16,1,8,40,973178,0.973178
1024,16,1,8,50,973258,0.973258
1024,16,1,8,60,974211,0.974211
1024,16,1,8,70,974371,0.974371
1024,16,1,8,80,974441,0.974441
1024,16,1,8,90,974691,0.974691
1024,16,1,8,100,975784,0.975784
1024,16,1,16,0,975893,0.975893
1024,16,1,16,10,976475,0.976475
1024,16,1,16,20,976745,0.976745
1024,16,1,16,30,976976,0.976976
1024,16,1,16,40,978048,0.978048
1024,16,1,16,50,979651,0.979651
1024,16,1,16,60,979741,0.979741
1024,16,1,16,70,980051,0.980051
1024,16,1,16,80,980912,0.980912
1024,16,1,16,90,981434,0.981434
1024,16,1,16,100,982205,0.982205
1024,16,1,32,0,983789,0.983789
1024,16,1,32,10,984019,0.984019
1024,16,1,32,20,984380,0.98438
1024,16,1,32,30,984489,0.984489
1024,16,1,32,40,984961,0.984961
1024,16,1,32,50,985010,0.98501
1024,16,1,32,60,985231,0.985231
1024,16,1,32,70,985240,0.98524
1024,16,1,32,80,985631,0.985631
1024,16,1,32,90,985632,0.985632
1024,16,1,32,100,985641,0.985641
1024,16,1,64,0,985762,0.985762
1024,16,1,64,10,986183,0.986183
1024,16,1,64,20,986212,0.986212
1024,16,1,64,30,986673,0.986673
1024,16,1,64,40,986803,0.986803
1024,16,1,64,50,986854,0.986854
1024,16,1,64,60,986934,0.986934
1024,16,1,64,70,986954,0.986954
1024,16,1,64,80,987125,0.987125
1024,16,1,64,90,987164,0.987164
1024,16,1,64,100,987354,0.987354
1024,32,1,1,0,987735,0.987735
1024,32,1,1,10,987946,0.987946
1024,32,1,1,20,988137,0.988137
1024,32,1,1,30,988197,0.988197
1024,32,1,1,40,988267,0.988267
1024,32,1,1,50,988597,0.988597
1024,32,1,1,60,988667,0.988667
1024,32,1,1,70,989478,0.989478
1024,32,1,1,80,990020,0.99002
1024,32,1,1,90,990490,0.99049
1024,32,1,1,100,990831,0.990831
1024,32,1,2,0,991232,0.991232
1024,32,1,2,10,991582,0.991582
1024,32,1,2,20,991693,0.991693
1024,32,1,2,30,991853,0.991853
1024,32,1,2,40,991883,0.991883
1024,32,1,2,50,992524,0.992524
1024,32,1,2,60,994108,0.994108
1024,32,1,2,70,994197,0.994197
1024,32,1,2,80,994417,0.994417
