TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
4096,4,1000,2,100,1030966,1.030966
2048,32,1000,2,60,1031166,1.031166
1024,64,1000,2,70,1031176,1.031176
2048,64,1000,2,90,1031336,1.031336
8192,64,1000,1,10,1032518,1.032518
8192,32,1000,2,100,1033610,1.03361
1024,32,1000,2,40,1034863,1.034863
4096,64,1000,2,100,1034863,1.034863
1024,16,1000,2,0,1035504,1.035504
1024,16,1000,2,70,1035704,1.035704
4096,16,1000,2,80,1036385,1.036385
2048,4,1000,2,80,1037026,1.037026
4096,32,1000,2,60,1038028,1.038028
1024,32,1000,2,70,1039220,1.03922
8192,16,1000,2,50,1039502,1.039502
8192,2,1000,2,50,1039841,1.039841
1024,2,1000,2,90,1040002,1.040002
4096,16,1000,2,0,1040383,1.040383
8192,64,1000,2,70,1041245,1.041245
2048,16,1000,2,40,1042036,1.042036
4096,64,1000,2,80,1042898,1.042898
1024,8,1000,2,80,1044220,1.04422
2048,16,1000,2,100,1045533,1.045533
4096,2,1000,2,30,1046224,1.046224
2048,4,1000,2,0,1046694,1.046694
8192,8,1000,2,0,1049029,1.049029
2048,64,1000,2,40,1051223,1.051223
1024,64,1000,2,20,1051374,1.051374
2048,2,1000,2,90,1051884,1.051884
2048,32,1000,2,80,1052105,1.052105
2048,16,1000,2,90,1052545,1.052545
4096,4,1000,2,50,1053347,1.053347
2048,32,1000,2,0,1053497,1.053497
1024,8,1000,2,10,1054138,1.054138
4096,8,1000,2,70,1054739,1.054739
4096,4,1000,2,40,1054959,1.054959
2048,4,1000,2,40,1055851,1.055851
8192,4,1000,2,90,1056533,1.056533
4096,4,1000,2,90,1056563,1.056563
1024,4,1000,2,0,1056643,1.056643
4096,32,1000,2,20,1056693,1.056693
1024,8,1000,2,20,1056733,1.056733
4096,8,1000,2,10,1056953,1.056953
8192,8,1000,2,60,1057474,1.057474
4096,64,1000,2,60,1057544,1.057544
8192,8,1000,2,30,1057604,1.057604
2048,16,1000,2,10,1057695,1.057695
8192,32,1000,2,60,1057875,1.057875
2048,4,1000,2,90,1057945,1.057945
1024,2,1000,2,100,1057966,1.057966
4096,4,1000,2,10,1058466,1.058466
4096,64,1000,2,0,1058596,1.058596
4096,64,1000,2,30,1058877,1.058877
1024,2,1000,2,70,1059028,1.059028
1024,32,1000,2,50,1059038,1.059038
8192,4,1000,2,80,1059067,1.059067
2048,16,1000,2,50,1059889,1.059889
8192,16,1000,2,70,1060009,1.060009
1024,4,1000,2,50,1060109,1.060109
8192,4,1000,2,0,1060330,1.06033
2048,2,1000,2,70,1060430,1.06043
4096,16,1000,2,10,1060610,1.06061
2048,4,1000,2,50,1060931,1.060931
2048,8,1000,2,70,1060961,1.060961
8192,8,1000,2,20,1061602,1.061602
1024,16,1000,2,20,1061752,1.061752
8192,8,1000,2,80,1061973,1.061973
4096,2,1000,2,50,1062263,1.062263
1024,4,1000,2,60,1063866,1.063866
4096,4,1000,2,20,1063996,1.063996
2048,8,1000,2,10,1064057,1.064057
2048,2,1000,2,50,1064277,1.064277
8192,4,1000,2,70,1064478,1.064478
4096,32,1000,2,30,1064708,1.064708
4096,64,1000,2,40,1064868,1.064868
4096,16,1000,2,90,1064978,1.064978
2048,2,1000,2,0,1065138,1.065138
1024,32,1000,2,0,1065238,1.065238
1024,4,1000,2,20,1065399,1.065399
8192,8,1000,2,90,1065809,1.065809
8192,4,1000,2,50,1066250,1.06625
1024,4,1000,2,100,1066862,1.066862
1024,16,1000,2,50,1067012,1.067012
8192,2,1000,2,40,1067412,1.067412
8192,8,1000,2,10,1067984,1.067984
1024,32,1000,2,100,1068454,1.068454
2048,16,1000,2,20,1068475,1.068475
4096,8,1000,2,80,1068524,1.068524
4096,32,1000,2,50,1068915,1.068915
1024,4,1000,2,10,1069106,1.069106
4096,32,1000,2,70,1069196,1.069196
1024,32,1000,2,60,1069227,1.069227
2048,16,1000,2,0,1069697,1.069697
8192,32,1000,2,30,1069928,1.069928
8192,4,1000,2,20,1070108,1.070108
8192,2,1000,2,80,1070238,1.070238
1024,8,1000,2,100,1070348,1.070348
8192,2,1000,2,60,1070378,1.070378
2048,32,1000,2,90,1070498,1.070498
4096,32,1000,2,40,1070919,1.070919
1024,4,1000,2,80,1071150,1.07115
4096,64,1000,2,50,1071761,1.071761
2048,64,1000,2,100,1072232,1.072232
2048,64,1000,2,60,1072772,1.072772
1024,8,1000,2,30,1072873,1.072873
1024,8,1000,2,90,1073374,1.073374
8192,16,1000,2,40,1073804,1.073804
2048,2,1000,2,10,1073924,1.073924
2048,4,1000,2,60,1073995,1.073995
8192,2,1000,2,10,1074085,1.074085
1024,8,1000,2,40,1074215,1.074215
1024,32,1000,2,90,1074556,1.074556
2048,32,1000,2,100,1074636,1.074636
8192,8,1000,2,50,1074957,1.074957
4096,64,1000,2,20,1074977,1.074977
1024,32,1000,2,80,1075017,1.075017
8192,8,1000,2,70,1075127,1.075127
1024,4,1000,2,70,1075137,1.075137
1024,4,1000,2,40,1075397,1.075397
2048,8,1000,2,50,1075508,1.075508
4096,2,1000,2,100,1075808,1.075808
1024,2,1000,2,80,1075889,1.075889
2048,32,1000,2,10,1076078,1.076078
4096,2,1000,2,40,1076890,1.07689
8192,64,1000,2,10,1076940,1.07694
8192,32,1000,2,80,1076960,1.07696
2048,32,1000,2,70,1077161,1.077161
2048,2,1000,2,20,1077501,1.077501
1024,32,1000,2,30,1078223,1.078223
1024,2,1000,2,50,1078794,1.078794
8192,16,1000,2,100,1078914,1.078914
2048,32,1000,2,50,1079305,1.079305
1024,64,1000,2,10,1079565,1.079565
1024,32,1000,2,10,1079795,1.079795
8192,64,1000,2,50,1080357,1.080357
8192,64,1000,2,0,1080667,1.080667
8192,32,1000,2,10,1080978,1.080978
4096,4,1000,2,30,1081118,1.081118
1024,16,1000,2,100,1081299,1.081299
2048,8,1000,2,30,1081359,1.081359
4096,8,1000,2,60,1081439,1.081439
8192,4,1000,2,40,1082010,1.08201
2048,32,1000,2,40,1082100,1.0821
8192,32,1000,2,20,1082140,1.08214
2048,8,1000,2,0,1082501,1.082501
8192,64,1000,2,60,1083122,1.083122
2048,8,1000,2,80,1083162,1.083162
1024,64,1000,2,50,1083202,1.083202
4096,2,1000,2,70,1084023,1.084023
4096,16,1000,2,40,1084064,1.084064
1024,16,1000,2,30,1084374,1.084374
4096,4,1000,2,70,1084524,1.084524
1024,64,1000,2,40,1084925,1.084925
2048,2,1000,2,100,1085766,1.085766
2048,64,1000,2,70,1086168,1.086168
8192,2,1000,2,100,1086568,1.086568
1024,8,1000,2,70,1087269,1.087269
1024,16,1000,2,10,1087590,1.08759
2048,8,1000,2,20,1087600,1.0876
4096,16,1000,2,60,1087790,1.08779
8192,2,1000,2,90,1088011,1.088011
4096,2,1000,2,60,1088231,1.088231
4096,32,1000,2,0,1089053,1.089053
4096,2,1000,2,10,1089433,1.089433
4096,8,1000,2,100,1089554,1.089554
4096,32,1000,2,100,1089684,1.089684
4096,4,1000,2,80,1090746,1.090746
1024,2,1000,2,20,1090936,1.090936
8192,2,1000,2,20,1091027,1.091027
4096,16,1000,2,50,1091086,1.091086
4096,4,1000,2,60,1091597,1.091597
8192,64,1000,2,100,1093320,1.09332
4096,64,1000,2,90,1093781,1.093781
1024,8,1000,2,0,1093992,1.093992
4096,8,1000,2,20,1094252,1.094252
4096,32,1000,2,80,1095855,1.095855
8192,4,1000,2,30,1096987,1.096987
2048,8,1000,2,60,1097448,1.097448
4096,16,1000,2,20,1097668,1.097668
4096,32,1000,2,90,1097889,1.097889
1024,16,1000,2,90,1097969,1.097969
2048,64,1000,2,50,1098360,1.09836
2048,2,1000,2,60,1098650,1.09865
2048,32,1000,2,20,1098721,1.098721
1024,4,1000,2,90,1098851,1.098851
1024,2,1000,2,30,1099252,1.099252
2048,8,1000,2,90,1099693,1.099693
4096,2,1000,2,0,1100183,1.100183
8192,4,1000,2,100,1102157,1.102157
2048,4,1000,2,70,1102167,1.102167
8192,2,1000,2,0,1102457,1.102457
2048,64,1000,2,20,1102788,1.102788
4096,16,1000,2,30,1104561,1.104561
8192,8,1000,2,100,1104912,1.104912
1024,64,1000,2,60,1105654,1.105654
1024,4,1000,2,30,1105743,1.105743
1024,2,1000,2,60,1105864,1.105864
8192,16,1000,2,60,1107827,1.107827
4096,32,1000,2,10,1108979,1.108979
8192,64,1000,2,80,1111615,1.111615
8192,64,1000,2,20,1111905,1.111905
2048,4,1000,2,100,1112316,1.112316
4096,64,1000,2,70,1112376,1.112376
8192,16,1000,2,20,1114300,1.1143
8192,32,1000,2,40,1114440,1.11444
2048,4,1000,2,10,1115221,1.115221
8192,16,1000,2,80,1116533,1.116533
2048,2,1000,2,30,1116594,1.116594
8192,16,1000,2,10,1116684,1.116684
8192,16,1000,2,0,1117736,1.117736
2048,64,1000,2,30,1118297,1.118297
4096,8,1000,2,30,1119339,1.119339
1024,2,1000,2,0,1119930,1.11993
8192,32,1000,2,70,1120591,1.120591
1024,2,1000,2,40,1121603,1.121603
2048,16,1000,2,70,1122044,1.122044
8192,2,1000,2,30,1122625,1.122625
2048,16,1000,2,30,1129608,1.129608
4096,16,1000,2,70,1131101,1.131101
8192,16,1000,2,90,1137292,1.137292
8192,4,1000,2,60,1141539,1.141539
1024,16,1000,2,40,1145807,1.145807
4096,8,1000,2,90,1147070,1.14707
4096,8,1000,2,40,1147761,1.147761
8192,2,1000,2,70,1149104,1.149104
1024,16,1000,2,80,1149224,1.149224
8192,16,1000,2,30,1150526,1.150526
4096,2,1000,2,90,1150867,1.150867
8192,32,1000,2,90,1151828,1.151828
2048,64,1000,2,0,1153722,1.153722
1024,8,1000,2,50,1157229,1.157229
2048,64,1000,2,80,1157729,1.157729
8192,64,1000,2,30,1160014,1.160014
4096,8,1000,2,50,1160685,1.160685
2048,16,1000,2,60,1162128,1.162128
8192,16,1000,1,40,1162589,1.162589
8192,32,1000,2,50,1166085,1.166085
