tamanhoMem,minBloco,requisicoes, - ,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
2048,64,10,1,50,1,0.02,0.01,0.01,38436
2048,64,10,1,60,1,0.02,0.01,0.01,38212
2048,64,10,1,70,1,0.02,0.01,0.01,38372
2048,64,10,1,80,1,0.02,0.01,0.01,37952
2048,64,10,1,90,1,0.02,0.01,0.01,38164
2048,64,10,1,100,1,0.02,0.01,0.01,38344
2048,64,20,1,0,1,0.02,0.01,0.01,38336
2048,64,20,1,10,1,0.02,0.01,0.01,38192
2048,64,20,1,20,1,0.02,0.01,0.01,38384
2048,64,20,1,30,1,0.02,0.01,0.01,38404
2048,64,20,1,40,1,0.02,0.01,0.01,38356
2048,64,20,1,50,1,0.02,0.01,0.01,38212
2048,64,20,1,60,1,0.02,0.01,0.01,38312
2048,64,20,1,70,1,0.02,0.01,0.01,38056
2048,64,20,1,80,1,0.02,0.01,0.01,38308
2048,64,20,1,90,1,0.02,0.01,0.01,38084
2048,64,20,1,100,1,0.02,0.01,0.01,38316
2048,64,30,1,0,1,0.02,0.01,0.01,38304
2048,64,30,1,10,1,0.02,0.01,0.01,38340
2048,64,30,1,20,1,0.02,0.01,0.01,37960
2048,64,30,1,30,1,0.02,0.01,0.01,38128
2048,64,30,1,40,1,0.02,0.01,0.01,38092
2048,64,30,1,50,1,0.02,0.01,0.01,38064
2048,64,30,1,60,1,0.02,0.00,0.02,38068
2048,64,30,1,70,1,0.02,0.01,0.01,37736
2048,64,30,1,80,1,0.02,0.01,0.01,38200
2048,64,30,1,90,1,0.02,0.01,0.01,38504
2048,64,30,1,100,1,0.02,0.01,0.01,38124
2048,64,40,1,0,1,0.02,0.01,0.01,38188
2048,64,40,1,10,1,0.02,0.01,0.01,38148
2048,64,40,1,20,1,0.02,0.01,0.01,38188
2048,64,40,1,30,1,0.02,0.01,0.01,38352
2048,64,40,1,40,1,0.02,0.01,0.01,38300
2048,64,40,1,50,1,0.02,0.01,0.01,38200
2048,64,40,1,60,1,0.02,0.01,0.01,37928
2048,64,40,1,70,1,0.02,0.00,0.02,37988
2048,64,40,1,80,1,0.02,0.01,0.01,38180
2048,64,40,1,90,1,0.02,0.01,0.01,38032
2048,64,40,1,100,1,0.02,0.01,0.01,38388
2048,64,50,1,0,1,0.02,0.01,0.01,38344
2048,64,50,1,10,1,0.02,0.01,0.01,38452
2048,64,50,1,20,1,0.02,0.01,0.01,38256
2048,64,50,1,30,1,0.02,0.01,0.01,38220
2048,64,50,1,40,1,0.02,0.01,0.01,38424
2048,64,50,1,50,1,0.02,0.01,0.01,37988
2048,64,50,1,60,1,0.02,0.01,0.01,38248
2048,64,50,1,70,1,0.02,0.00,0.02,38196
2048,64,50,1,80,1,0.02,0.01,0.01,37768
2048,64,50,1,90,1,0.02,0.01,0.01,37968
2048,64,50,1,100,1,0.02,0.01,0.02,37940
2048,64,60,1,0,1,0.02,0.01,0.01,38040
2048,64,60,1,10,1,0.02,0.01,0.01,37928
2048,64,60,1,20,1,0.02,0.00,0.02,38068
2048,64,60,1,30,1,0.02,0.01,0.01,38232
2048,64,60,1,40,1,0.02,0.01,0.01,38204
2048,64,60,1,50,1,0.02,0.01,0.01,38336
2048,64,60,1,60,1,0.02,0.01,0.01,38452
2048,64,60,1,70,1,0.02,0.00,0.02,38112
2048,64,60,1,80,1,0.02,0.01,0.01,38092
2048,64,60,1,90,1,0.02,0.01,0.01,37852
2048,64,60,1,100,1,0.02,0.01,0.01,38276
2048,64,100,1,0,1,0.02,0.01,0.01,38248
2048,64,100,1,10,1,0.02,0.01,0.01,38136
2048,64,100,1,20,1,0.02,0.01,0.01,38396
2048,64,100,1,30,1,0.02,0.01,0.01,38276
2048,64,100,1,40,1,0.02,0.01,0.01,38308
2048,64,100,1,50,1,0.02,0.01,0.01,38324
2048,64,100,1,60,1,0.02,0.00,0.02,38240
2048,64,100,1,70,1,0.02,0.01,0.01,38412
2048,64,100,1,80,1,0.02,0.01,0.01,38400
2048,64,100,1,90,1,0.02,0.01,0.01,38452
2048,64,100,1,100,1,0.02,0.01,0.01,38304
2048,64,1000,1,0,1,0.02,0.01,0.01,38852
2048,64,1000,1,10,1,0.02,0.01,0.01,39052
2048,64,1000,1,20,1,0.02,0.01,0.01,38860
2048,64,1000,1,30,1,0.02,0.02,0.01,38956
2048,64,1000,1,40,1,0.02,0.01,0.01,38856
2048,64,1000,1,50,1,0.02,0.01,0.01,38496
2048,64,1000,1,60,1,0.02,0.01,0.01,38836
2048,64,1000,1,70,1,0.02,0.01,0.01,39020
2048,64,1000,1,80,1,0.02,0.02,0.00,38896
2048,64,1000,1,90,1,0.02,0.01,0.01,38876
2048,64,1000,1,100,1,0.03,0.02,0.01,38916
4096,2,10,1,0,1,0.02,0.01,0.01,38416
4096,2,10,1,10,1,0.02,0.01,0.01,38088
4096,2,10,1,20,1,0.02,0.01,0.01,38008
4096,2,10,1,30,1,0.02,0.01,0.01,38236
4096,2,10,1,40,1,0.02,0.01,0.01,38376
4096,2,10,1,50,1,0.02,0.01,0.01,38300
4096,2,10,1,60,1,0.02,0.01,0.01,38052
4096,2,10,1,70,1,0.02,0.01,0.01,37520
4096,2,10,1,80,1,0.02,0.00,0.01,38216
4096,2,10,1,90,1,0.02,0.01,0.01,38176
4096,2,10,1,100,1,0.02,0.01,0.01,38076
4096,2,20,1,0,1,0.02,0.01,0.01,38004
4096,2,20,1,10,1,0.02,0.01,0.01,38512
4096,2,20,1,20,1,0.02,0.01,0.01,38056
4096,2,20,1,30,1,0.02,0.01,0.01,38576
4096,2,20,1,40,1,0.02,0.01,0.01,38376
4096,2,20,1,50,1,0.02,0.01,0.01,38564
4096,2,20,1,60,1,0.02,0.01,0.01,38152
4096,2,20,1,70,1,0.02,0.01,0.01,38168
4096,2,20,1,80,1,0.02,0.01,0.01,38240
4096,2,20,1,90,1,0.02,0.01,0.01,38048
4096,2,20,1,100,1,0.02,0.01,0.01,38412
4096,2,30,1,0,1,0.02,0.01,0.01,38188
4096,2,30,1,10,1,0.02,0.01,0.01,38164
4096,2,30,1,20,1,0.02,0.01,0.01,38232
4096,2,30,1,30,1,0.02,0.01,0.01,38388
4096,2,30,1,40,1,0.02,0.01,0.01,38400
4096,2,30,1,50,1,0.02,0.01,0.01,38024
4096,2,30,1,60,1,0.02,0.01,0.01,38220
4096,2,30,1,70,1,0.02,0.01,0.01,37916
4096,2,30,1,80,1,0.02,0.01,0.01,38392
4096,2,30,1,90,1,0.02,0.01,0.01,38488
4096,2,30,1,100,1,0.02,0.01,0.01,38148
4096,2,40,1,0,1,0.02,0.01,0.01,38228
4096,2,40,1,10,1,0.02,0.01,0.01,38156
4096,2,40,1,20,1,0.02,0.01,0.01,38444
4096,2,40,1,30,1,0.02,0.00,0.02,38708
4096,2,40,1,40,1,0.02,0.01,0.01,38336
4096,2,40,1,50,1,0.02,0.01,0.02,38340
4096,2,40,1,60,1,0.02,0.01,0.01,38216
4096,2,40,1,70,1,0.02,0.01,0.01,38152
4096,2,40,1,80,1,0.02,0.01,0.01,37980
4096,2,40,1,90,1,0.02,0.01,0.01,38236
4096,2,40,1,100,1,0.02,0.00,0.02,38384
4096,2,50,1,0,1,0.02,0.01,0.01,38308
4096,2,50,1,10,1,0.02,0.01,0.01,38104
4096,2,50,1,20,1,0.02,0.01,0.01,38384
4096,2,50,1,30,1,0.02,0.01,0.01,38020
4096,2,50,1,40,1,0.02,0.01,0.01,38100
4096,2,50,1,50,1,0.02,0.01,0.01,38120
4096,2,50,1,60,1,0.02,0.01,0.01,38232
4096,2,50,1,70,1,0.02,0.01,0.01,38468
4096,2,50,1,80,1,0.02,0.00,0.02,38112
4096,2,50,1,90,1,0.02,0.01,0.01,38548
4096,2,50,1,100,1,0.02,0.01,0.01,38076
4096,2,60,1,0,1,0.02,0.01,0.01,38252
4096,2,60,1,10,1,0.02,0.01,0.01,38388
4096,2,60,1,20,1,0.02,0.01,0.01,38148
4096,2,60,1,30,1,0.02,0.01,0.01,38220
4096,2,60,1,40,1,0.02,0.01,0.01,38092
4096,2,60,1,50,1,0.02,0.01,0.01,37932
4096,2,60,1,60,1,0.02,0.01,0.01,38268
4096,2,60,1,70,1,0.02,0.01,0.01,37948
4096,2,60,1,80,1,0.02,0.01,0.01,38456
4096,2,60,1,90,1,0.02,0.01,0.01,38500
4096,2,60,1,100,1,0.02,0.01,0.01,38172
4096,2,100,1,0,1,0.03,0.01,0.02,38108
4096,2,100,1,10,1,0.03,0.01,0.01,38060
4096,2,100,1,20,1,0.03,0.01,0.01,38324
4096,2,100,1,30,1,0.02,0.01,0.02,38276
4096,2,100,1,40,1,0.02,0.00,0.02,38468
4096,2,100,1,50,1,0.02,0.01,0.01,38392
4096,2,100,1,60,1,0.03,0.01,0.01,38556
4096,2,100,1,70,1,0.03,0.01,0.01,38340
4096,2,100,1,80,1,0.02,0.01,0.01,38152
4096,2,100,1,90,1,0.03,0.01,0.01,38232
4096,2,100,1,100,1,0.03,0.01,0.01,38260
4096,2,1000,1,0,1,0.02,0.02,0.01,39828
4096,2,1000,1,10,1,0.02,0.01,0.01,39444
4096,2,1000,1,20,1,0.03,0.01,0.02,39468
4096,2,1000,1,30,1,0.02,0.01,0.02,39792
4096,2,1000,1,40,1,0.02,0.01,0.01,39460
4096,2,1000,1,50,1,0.02,0.02,0.01,39640
4096,2,1000,1,60,1,0.02,0.01,0.02,39388
4096,2,1000,1,70,1,0.03,0.01,0.02,38868
4096,2,1000,1,80,1,0.03,0.01,0.02,39356
4096,2,1000,1,90,1,0.02,0.02,0.01,39476
4096,2,1000,1,100,1,0.02,0.01,0.01,39196
4096,4,10,1,0,1,0.02,0.01,0.01,38372
4096,4,10,1,10,1,0.02,0.00,0.02,38136
4096,4,10,1,20,1,0.02,0.01,0.01,38196
4096,4,10,1,30,1,0.02,0.01,0.01,38200
4096,4,10,1,40,1,0.02,0.00,0.02,38356
4096,4,10,1,50,1,0.02,0.01,0.02,38252
4096,4,10,1,60,1,0.02,0.01,0.01,37980
4096,4,10,1,70,1,0.02,0.01,0.01,38348
4096,4,10,1,80,1,0.02,0.01,0.01,38080
4096,4,10,1,90,1,0.02,0.01,0.01,38268
4096,4,10,1,100,1,0.02,0.01,0.02,37988
4096,4,20,1,0,1,0.02,0.01,0.01,37992
4096,4,20,1,10,1,0.02,0.01,0.01,38052
4096,4,20,1,20,1,0.02,0.01,0.01,38376
4096,4,20,1,30,1,0.02,0.01,0.02,38292
4096,4,20,1,40,1,0.02,0.01,0.01,38372
4096,4,20,1,50,1,0.02,0.01,0.01,38020
4096,4,20,1,60,1,0.02,0.01,0.01,38072
4096,4,20,1,70,1,0.02,0.01,0.01,38408
4096,4,20,1,80,1,0.02,0.01,0.01,38356
4096,4,20,1,90,1,0.02,0.01,0.01,38312
4096,4,20,1,100,1,0.02,0.01,0.01,38368
4096,4,30,1,0,1,0.02,0.01,0.01,38196
4096,4,30,1,10,1,0.02,0.01,0.01,38068
4096,4,30,1,20,1,0.02,0.01,0.01,37692
4096,4,30,1,30,1,0.02,0.00,0.01,38056
4096,4,30,1,40,1,0.02,0.01,0.01,38140
4096,4,30,1,50,1,0.02,0.01,0.01,38256
4096,4,30,1,60,1,0.02,0.01,0.01,38320
4096,4,30,1,70,1,0.02,0.01,0.01,38288
4096,4,30,1,80,1,0.02,0.01,0.01,38228
4096,4,30,1,90,1,0.02,0.01,0.01,37952
4096,4,30,1,100,1,0.02,0.01,0.01,38092
4096,4,40,1,0,1,0.02,0.01,0.01,37956
4096,4,40,1,10,1,0.02,0.01,0.01,38060
4096,4,40,1,20,1,0.02,0.01,0.01,38436
4096,4,40,1,30,1,0.02,0.01,0.01,38524
4096,4,40,1,40,1,0.02,0.01,0.01,38328
4096,4,40,1,50,1,0.02,0.01,0.01,38152
4096,4,40,1,60,1,0.02,0.01,0.01,38292
4096,4,40,1,70,1,0.02,0.01,0.01,38012
4096,4,40,1,80,1,0.02,0.01,0.01,38392
4096,4,40,1,90,1,0.02,0.01,0.01,38172
4096,4,40,1,100,1,0.01,0.01,0.01,38564
4096,4,50,1,0,1,0.02,0.01,0.01,38188
4096,4,50,1,10,1,0.02,0.01,0.01,38512
4096,4,50,1,20,1,0.02,0.01,0.01,38288
4096,4,50,1,30,1,0.02,0.01,0.01,37976
4096,4,50,1,40,1,0.02,0.01,0.01,38444
4096,4,50,1,50,1,0.02,0.01,0.01,38264
4096,4,50,1,60,1,0.02,0.01,0.01,38404
4096,4,50,1,70,1,0.02,0.01,0.01,38320
4096,4,50,1,80,1,0.02,0.01,0.01,37768
4096,4,50,1,90,1,0.02,0.01,0.01,38184
4096,4,50,1,100,1,0.02,0.01,0.01,38260
4096,4,60,1,0,1,0.02,0.01,0.01,38160
4096,4,60,1,10,1,0.02,0.01,0.02,37900
4096,4,60,1,20,1,0.02,0.01,0.01,38244
4096,4,60,1,30,1,0.02,0.01,0.01,38012
4096,4,60,1,40,1,0.01,0.01,0.01,38212
4096,4,60,1,50,1,0.02,0.01,0.01,38516
4096,4,60,1,60,1,0.02,0.01,0.01,38260
4096,4,60,1,70,1,0.02,0.01,0.01,38228
4096,4,60,1,80,1,0.02,0.01,0.02,38088
4096,4,60,1,90,1,0.02,0.01,0.01,37980
4096,4,60,1,100,1,0.02,0.01,0.01,38244
4096,4,100,1,0,1,0.02,0.01,0.01,38436
4096,4,100,1,10,1,0.03,0.01,0.01,38052
4096,4,100,1,20,1,0.03,0.01,0.01,38084
4096,4,100,1,30,1,0.03,0.01,0.01,38048
4096,4,100,1,40,1,0.03,0.01,0.01,38212
4096,4,100,1,50,1,0.03,0.01,0.01,38648
4096,4,100,1,60,1,0.03,0.01,0.01,38088
4096,4,100,1,70,1,0.03,0.01,0.01,38444
4096,4,100,1,80,1,0.03,0.01,0.01,37928
4096,4,100,1,90,1,0.03,0.01,0.01,38408
4096,4,100,1,100,1,0.03,0.00,0.02,38340
4096,4,1000,1,0,1,0.02,0.01,0.01,39204
4096,4,1000,1,10,1,0.03,0.01,0.02,38824
4096,4,1000,1,20,1,0.03,0.01,0.01,39268
4096,4,1000,1,30,1,0.02,0.01,0.01,39344
4096,4,1000,1,40,1,0.03,0.01,0.01,39076
4096,4,1000,1,50,1,0.03,0.01,0.01,39156
4096,4,1000,1,60,1,0.02,0.01,0.01,39400
4096,4,1000,1,70,1,0.02,0.01,0.02,39088
4096,4,1000,1,80,1,0.02,0.01,0.01,38948
4096,4,1000,1,90,1,0.02,0.01,0.01,38724
4096,4,1000,1,100,1,0.03,0.01,0.01,39032
4096,8,10,1,0,1,0.02,0.01,0.01,38540
4096,8,10,1,10,1,0.02,0.01,0.01,38260
4096,8,10,1,20,1,0.02,0.01,0.01,38072
4096,8,10,1,30,1,0.02,0.01,0.01,38384
4096,8,10,1,40,1,0.02,0.01,0.01,37996
4096,8,10,1,50,1,0.02,0.01,0.01,37920
4096,8,10,1,60,1,0.02,0.01,0.01,37924
4096,8,10,1,70,1,0.02,0.01,0.01,38304
4096,8,10,1,80,1,0.02,0.01,0.01,38088
4096,8,10,1,90,1,0.02,0.01,0.01,37884
4096,8,10,1,100,1,0.02,0.01,0.01,38572
4096,8,20,1,0,1,0.02,0.00,0.02,38144
4096,8,20,1,10,1,0.02,0.01,0.01,38244
4096,8,20,1,20,1,0.02,0.01,0.01,38128
4096,8,20,1,30,1,0.02,0.01,0.01,38072
4096,8,20,1,40,1,0.02,0.00,0.02,38124
4096,8,20,1,50,1,0.02,0.01,0.01,38228
4096,8,20,1,60,1,0.02,0.01,0.01,38120
4096,8,20,1,70,1,0.02,0.01,0.01,38396
4096,8,20,1,80,1,0.02,0.01,0.01,38148
4096,8,20,1,90,1,0.02,0.01,0.01,38408
4096,8,20,1,100,1,0.02,0.01,0.01,38136
4096,8,30,1,0,1,0.02,0.01,0.01,38136
4096,8,30,1,10,1,0.02,0.01,0.01,38288
4096,8,30,1,20,1,0.02,0.01,0.01,38340
4096,8,30,1,30,1,0.02,0.00,0.02,38388
4096,8,30,1,40,1,0.02,0.01,0.01,38204
4096,8,30,1,50,1,0.02,0.00,0.02,38084
4096,8,30,1,60,1,0.02,0.01,0.01,38184
4096,8,30,1,70,1,0.02,0.01,0.01,38320
4096,8,30,1,80,1,0.02,0.00,0.02,38136
4096,8,30,1,90,1,0.02,0.01,0.01,38308
4096,8,30,1,100,1,0.02,0.01,0.01,38092
4096,8,40,1,0,1,0.02,0.01,0.01,38000
4096,8,40,1,10,1,0.02,0.00,0.02,38020
4096,8,40,1,20,1,0.02,0.01,0.01,38244
4096,8,40,1,30,1,0.02,0.01,0.01,38108
4096,8,40,1,40,1,0.02,0.00,0.02,37976
4096,8,40,1,50,1,0.02,0.01,0.01,38240
4096,8,40,1,60,1,0.02,0.01,0.01,38368
4096,8,40,1,70,1,0.02,0.01,0.01,38320
4096,8,40,1,80,1,0.02,0.01,0.01,38328
4096,8,40,1,90,1,0.02,0.01,0.01,38408
4096,8,40,1,100,1,0.02,0.01,0.01,38040
4096,8,50,1,0,1,0.02,0.01,0.01,38304
4096,8,50,1,10,1,0.02,0.01,0.01,37952
4096,8,50,1,20,1,0.02,0.01,0.01,38440
4096,8,50,1,30,1,0.02,0.01,0.01,38216
4096,8,50,1,40,1,0.02,0.01,0.01,38072
4096,8,50,1,50,1,0.02,0.00,0.02,38464
4096,8,50,1,60,1,0.02,0.01,0.01,38376
4096,8,50,1,70,1,0.02,0.01,0.01,38116
4096,8,50,1,80,1,0.02,0.01,0.01,38324
4096,8,50,1,90,1,0.02,0.01,0.01,38152
4096,8,50,1,100,1,0.02,0.01,0.01,38196
4096,8,60,1,0,1,0.02,0.01,0.01,38220
4096,8,60,1,10,1,0.02,0.01,0.01,37864
4096,8,60,1,20,1,0.02,0.01,0.01,38208
4096,8,60,1,30,1,0.02,0.01,0.01,38584
4096,8,60,1,40,1,0.02,0.01,0.02,38020
4096,8,60,1,50,1,0.02,0.01,0.01,38104
4096,8,60,1,60,1,0.02,0.01,0.01,38344
4096,8,60,1,70,1,0.02,0.00,0.02,38124
4096,8,60,1,80,1,0.02,0.01,0.01,37980
4096,8,60,1,90,1,0.03,0.01,0.01,38244
4096,8,60,1,100,1,0.02,0.01,0.01,37964
4096,8,100,1,0,1,0.02,0.01,0.01,38272
4096,8,100,1,10,1,0.02,0.01,0.01,38256
4096,8,100,1,20,1,0.03,0.01,0.01,38064
4096,8,100,1,30,1,0.02,0.01,0.01,38452
4096,8,100,1,40,1,0.02,0.01,0.02,38124
4096,8,100,1,50,1,0.02,0.01,0.01,38044
4096,8,100,1,60,1,0.03,0.01,0.01,38464
4096,8,100,1,70,1,0.03,0.01,0.01,38124
4096,8,100,1,80,1,0.03,0.00,0.02,38376
4096,8,100,1,90,1,0.03,0.01,0.01,38436
4096,8,100,1,100,1,0.03,0.01,0.01,38244
4096,8,1000,1,0,1,0.03,0.01,0.01,38836
4096,8,1000,1,10,1,0.03,0.01,0.01,38908
4096,8,1000,1,20,1,0.03,0.01,0.01,38816
4096,8,1000,1,30,1,0.03,0.01,0.01,38560
4096,8,1000,1,40,1,0.02,0.02,0.01,38700
4096,8,1000,1,50,1,0.03,0.01,0.02,38956
4096,8,1000,1,60,1,0.03,0.01,0.02,38812
4096,8,1000,1,70,1,0.02,0.02,0.01,38608
4096,8,1000,1,80,1,0.02,0.01,0.01,38624
4096,8,1000,1,90,1,0.02,0.01,0.01,38452
4096,8,1000,1,100,1,0.02,0.02,0.01,38496
4096,16,10,1,0,1,0.02,0.01,0.01,37936
4096,16,10,1,10,1,0.02,0.01,0.01,38400
4096,16,10,1,20,1,0.02,0.01,0.01,37980
4096,16,10,1,30,1,0.02,0.01,0.01,38092
4096,16,10,1,40,1,0.02,0.01,0.01,38316
4096,16,10,1,50,1,0.02,0.01,0.01,38172
4096,16,10,1,60,1,0.02,0.01,0.01,38192
4096,16,10,1,70,1,0.02,0.01,0.01,38464
4096,16,10,1,80,1,0.02,0.01,0.01,38388
4096,16,10,1,90,1,0.02,0.01,0.01,38292
4096,16,10,1,100,1,0.02,0.01,0.01,38180
4096,16,20,1,0,1,0.02,0.01,0.01,37692
4096,16,20,1,10,1,0.02,0.00,0.02,38196
4096,16,20,1,20,1,0.02,0.00,0.02,38564
4096,16,20,1,30,1,0.02,0.00,0.02,37996
4096,16,20,1,40,1,0.02,0.01,0.01,38272
4096,16,20,1,50,1,0.02,0.01,0.01,38132
4096,16,20,1,60,1,0.02,0.01,0.01,38152
4096,16,20,1,70,1,0.02,0.01,0.01,38248
4096,16,20,1,80,1,0.02,0.01,0.01,37800
4096,16,20,1,90,1,0.02,0.01,0.01,38396
4096,16,20,1,100,1,0.02,0.01,0.01,38364
4096,16,30,1,0,1,0.02,0.01,0.01,38028
4096,16,30,1,10,1,0.02,0.01,0.01,38536
4096,16,30,1,20,1,0.02,0.01,0.01,38164
4096,16,30,1,30,1,0.02,0.01,0.01,38312
4096,16,30,1,40,1,0.02,0.01,0.01,37968
4096,16,30,1,50,1,0.02,0.01,0.01,38364
4096,16,30,1,60,1,0.02,0.01,0.01,38292
4096,16,30,1,70,1,0.02,0.01,0.01,38536
4096,16,30,1,80,1,0.02,0.01,0.01,38472
4096,16,30,1,90,1,0.02,0.01,0.01,38120
4096,16,30,1,100,1,0.02,0.01,0.02,38352
4096,16,40,1,0,1,0.02,0.01,0.01,38072
4096,16,40,1,10,1,0.02,0.01,0.01,38044
4096,16,40,1,20,1,0.02,0.01,0.01,38252
4096,16,40,1,30,1,0.02,0.01,0.01,38400
4096,16,40,1,40,1,0.02,0.00,0.02,38040
4096,16,40,1,50,1,0.02,0.01,0.01,38200
4096,16,40,1,60,1,0.02,0.01,0.01,38116
4096,16,40,1,70,1,0.02,0.01,0.02,38216
4096,16,40,1,80,1,0.02,0.00,0.02,38208
4096,16,40,1,90,1,0.02,0.01,0.01,38340
4096,16,40,1,100,1,0.02,0.01,0.01,37952
4096,16,50,1,0,1,0.02,0.01,0.01,38328
4096,16,50,1,10,1,0.02,0.01,0.01,38316
4096,16,50,1,20,1,0.02,0.01,0.01,38224
4096,16,50,1,30,1,0.02,0.01,0.01,37876
4096,16,50,1,40,1,0.02,0.00,0.02,38156
4096,16,50,1,50,1,0.02,0.01,0.01,37856
4096,16,50,1,60,1,0.02,0.01,0.01,38176
4096,16,50,1,70,1,0.02,0.01,0.01,38276
4096,16,50,1,80,1,0.02,0.01,0.01,38448
4096,16,50,1,90,1,0.02,0.01,0.01,38204
4096,16,50,1,100,1,0.02,0.01,0.01,38136
4096,16,60,1,0,1,0.02,0.01,0.01,38124
4096,16,60,1,10,1,0.02,0.01,0.01,38604
4096,16,60,1,20,1,0.02,0.01,0.01,38196
4096,16,60,1,30,1,0.02,0.01,0.02,38180
4096,16,60,1,40,1,0.02,0.01,0.01,38276
4096,16,60,1,50,1,0.02,0.01,0.01,38060
4096,16,60,1,60,1,0.02,0.01,0.01,38040
4096,16,60,1,70,1,0.02,0.01,0.01,38016
4096,16,60,1,80,1,0.03,0.01,0.01,38136
4096,16,60,1,90,1,0.02,0.01,0.01,38008
4096,16,60,1,100,1,0.02,0.01,0.02,38212
4096,16,100,1,0,1,0.03,0.01,0.01,38096
4096,16,100,1,10,1,0.03,0.01,0.01,38356
4096,16,100,1,20,1,0.03,0.01,0.02,38148
4096,16,100,1,30,1,0.02,0.01,0.01,38256
4096,16,100,1,40,1,0.03,0.01,0.01,38344
4096,16,100,1,50,1,0.03,0.01,0.01,38232
4096,16,100,1,60,1,0.03,0.01,0.01,38116
4096,16,100,1,70,1,0.03,0.01,0.01,37988
4096,16,100,1,80,1,0.03,0.01,0.01,38284
4096,16,100,1,90,1,0.03,0.01,0.01,38300
4096,16,100,1,100,1,0.03,0.00,0.02,38176
4096,16,1000,1,0,1,0.02,0.01,0.02,38964
4096,16,1000,1,10,1,0.02,0.01,0.01,39044
4096,16,1000,1,20,1,0.02,0.01,0.01,39048
4096,16,1000,1,30,1,0.03,0.01,0.01,38632
4096,16,1000,1,40,1,0.03,0.01,0.01,39036
4096,16,1000,1,50,1,0.03,0.02,0.01,38632
4096,16,1000,1,60,1,0.03,0.01,0.01,38956
4096,16,1000,1,70,1,0.03,0.01,0.01,39112
4096,16,1000,1,80,1,0.02,0.01,0.01,38856
4096,16,1000,1,90,1,0.03,0.01,0.01,38568
4096,16,1000,1,100,1,0.03,0.01,0.01,38976
4096,32,10,1,0,1,0.02,0.01,0.02,38164
4096,32,10,1,10,1,0.02,0.01,0.01,38256
4096,32,10,1,20,1,0.02,0.01,0.01,38076
4096,32,10,1,30,1,0.02,0.01,0.01,38476
4096,32,10,1,40,1,0.02,0.01,0.01,38096
4096,32,10,1,50,1,0.02,0.01,0.01,38252
4096,32,10,1,60,1,0.02,0.01,0.01,38116
4096,32,10,1,70,1,0.02,0.01,0.01,37992
4096,32,10,1,80,1,0.02,0.01,0.01,38160
4096,32,10,1,90,1,0.02,0.01,0.01,37944
4096,32,10,1,100,1,0.02,0.01,0.01,38144
4096,32,20,1,0,1,0.02,0.01,0.01,38532
4096,32,20,1,10,1,0.02,0.01,0.01,38620
4096,32,20,1,20,1,0.02,0.01,0.01,38316
4096,32,20,1,30,1,0.02,0.01,0.01,38280
4096,32,20,1,40,1,0.02,0.01,0.01,37812
4096,32,20,1,50,1,0.02,0.01,0.01,38320
4096,32,20,1,60,1,0.02,0.00,0.02,37852
4096,32,20,1,70,1,0.02,0.01,0.01,38388
4096,32,20,1,80,1,0.02,0.01,0.01,38320
4096,32,20,1,90,1,0.02,0.01,0.01,38272
4096,32,20,1,100,1,0.02,0.01,0.01,38160
4096,32,30,1,0,1,0.02,0.01,0.02,38380
4096,32,30,1,10,1,0.02,0.01,0.01,38044
4096,32,30,1,20,1,0.02,0.01,0.02,38132
4096,32,30,1,30,1,0.02,0.00,0.02,38120
4096,32,30,1,40,1,0.02,0.00,0.02,38144
4096,32,30,1,50,1,0.02,0.01,0.01,38020
4096,32,30,1,60,1,0.02,0.01,0.01,38116
4096,32,30,1,70,1,0.02,0.01,0.01,38116
4096,32,30,1,80,1,0.02,0.01,0.01,37844
4096,32,30,1,90,1,0.02,0.01,0.01,38052
4096,32,30,1,100,1,0.02,0.01,0.01,38136
4096,32,40,1,0,1,0.02,0.01,0.01,38324
4096,32,40,1,10,1,0.02,0.01,0.01,38060
4096,32,40,1,20,1,0.02,0.01,0.01,38088
4096,32,40,1,30,1,0.02,0.01,0.01,38296
4096,32,40,1,40,1,0.02,0.01,0.01,38068
4096,32,40,1,50,1,0.02,0.00,0.02,38276
4096,32,40,1,60,1,0.02,0.01,0.01,38068
4096,32,40,1,70,1,0.02,0.01,0.01,38100
4096,32,40,1,80,1,0.02,0.01,0.01,38020
4096,32,40,1,90,1,0.02,0.01,0.01,38532
4096,32,40,1,100,1,0.02,0.01,0.01,38372
4096,32,50,1,0,1,0.02,0.01,0.01,38248
4096,32,50,1,10,1,0.02,0.01,0.01,38236
4096,32,50,1,20,1,0.02,0.01,0.01,38516
4096,32,50,1,30,1,0.02,0.01,0.01,38180
4096,32,50,1,40,1,0.02,0.01,0.01,38452
4096,32,50,1,50,1,0.02,0.00,0.02,38000
4096,32,50,1,60,1,0.02,0.01,0.01,38180
4096,32,50,1,70,1,0.02,0.01,0.01,37944
4096,32,50,1,80,1,0.02,0.00,0.02,38468
4096,32,50,1,90,1,0.02,0.00,0.02,38528
4096,32,50,1,100,1,0.02,0.01,0.01,38056
4096,32,60,1,0,1,0.02,0.00,0.02,38200
4096,32,60,1,10,1,0.02,0.00,0.02,38120
4096,32,60,1,20,1,0.02,0.01,0.01,38136
4096,32,60,1,30,1,0.02,0.01,0.01,38368
4096,32,60,1,40,1,0.02,0.01,0.02,38132
4096,32,60,1,50,1,0.02,0.01,0.01,38112
